Timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
20210520040430,268,1497,483,537,1767,1874,863,485.5,54,81
20210520040530,802,1659,999,-2,1982,-2,270,189,216,162
20210520040530,802,1659,999,-2,1982,-2,270,189,216,162
20210520040630,268,1818,430,537,-1,106,863,486,379,243.5
20210520040630,268,1818,430,537,-1,106,863,486,379,243.5
20210520040730,802,2000,999,-2,163,270,271,189.5,596,352
20210520040730,802,2000,999,-2,163,270,271,189.5,596,352
20210520040830,268,54,429,536,377,484,862,485.5,757,432.5
20210520040830,268,54,429,536,377,484,862,485.5,757,432.5
20210520040930,801,269,999,-2,538,646,270,189,971,539.5
20210520040930,801,269,999,-2,538,646,270,189,971,539.5
20210520041030,268,429,429,536,752,859,862,458.5,1132,620
20210520041030,268,429,429,536,752,859,862,458.5,1132,620
20210520041130,802,643,999,-2,913,1020,270,189,1344,726
20210520041130,802,643,999,-2,913,1020,270,189,1344,726
20210520041230,214,802,429,536,1125,1232,862,458,1505,806
20210520041230,214,802,429,536,1125,1232,862,458,1505,806
20210520041330,801,1016,999,-2,1287,1394,270,189,1720,914
20210520041330,801,1016,999,-2,1287,1394,270,189,1720,914
20210520041430,214,1177,429,536,1500,1607,808,458.5,1879,993.5
20210520041430,214,1177,429,536,1500,1607,808,458.5,1879,993.5
20210520041530,802,1336,964,-2,1660,1767,269,189,2000,0
20210520041530,802,1336,964,-2,1660,1767,269,189,2000,0
20210520041630,213,1551,429,536,1874,1928,809,458.5,108,108
20210520041630,213,1551,429,536,1874,1928,809,458.5,108,108
20210520041731,854,1817,-1,51,-1,106,324,216,379,243
20210520041731,854,1817,-1,51,-1,106,324,216,379,243
20210520041830,268,1923,430,537,53,160,809,458.5,486,297
20210520041830,268,1923,430,537,53,160,809,458.5,486,297
20210520041931,854,54,-1,52,377,431,325,216.5,756,432
20210520041931,854,54,-1,52,377,431,325,216.5,756,432
20210520042030,268,163,430,484,433,540,810,459,866,460
20210520042030,268,163,430,484,433,540,810,459,866,460
20210520042032,161,1243,376,483,1566,1620,756,432,1946,0
20210520042032,161,1243,376,483,1566,1620,756,432,1946,0
20210520042130,802,376,964,-2,645,752,216,162,1078,593
20210520042130,802,376,964,-2,645,752,216,162,1078,593
20210520042231,267,642,482,589,965,1071,861,484.5,1345,726.5
20210520042231,267,642,482,589,965,1071,861,484.5,1345,726.5
20210520042330,803,750,965,998,1020,1127,216,162,1453,781
20210520042330,803,750,965,998,1020,1127,216,162,1453,781
20210520042431,268,1017,483,590,1340,1447,916,485,1719,913.5
20210520042431,268,1017,483,590,1340,1447,916,485,1719,913.5
20210520042530,802,1123,964,998,1393,1500,215,161.5,1825,966.5
20210520042530,802,1123,964,998,1393,1500,215,161.5,1825,966.5
20210520042631,267,1390,482,589,1713,1767,862,485,0,27
20210520042631,267,1390,482,589,1713,1767,862,485,0,27
20210520042730,802,1497,963,998,1767,1873,215,161.5,53,54
20210520042730,802,1497,963,998,1767,1873,215,161.5,53,54
20210520042731,648,324,810,917,648,755,54,81,1027,567.5
20210520042731,648,324,810,917,648,755,54,81,1027,567.5
20210520042831,267,1763,481,589,1999,-2,861,484.5,324,216
20210520042831,267,1763,481,589,1999,-2,861,484.5,324,216
20210520042930,801,1869,910,998,-1,106,216,162,433,243.5
20210520042930,801,1869,910,998,-1,106,216,162,433,243.5
20210520042931,650,704,811,918,1028,1081,53,80.5,1354,704
20210520042931,650,704,811,918,1028,1081,53,80.5,1354,704
20210520043031,268,0,483,590,269,377,863,485,702,405
20210520043031,268,0,483,590,269,377,863,485,702,405
20210520043130,801,162,999,-2,485,592,270,189,864,486
20210520043130,801,162,999,-2,485,592,270,189,864,486
20210520043231,267,375,482,536,645,752,862,485,1078,593
20210520043231,267,375,482,536,645,752,862,485,1078,593
20210520043330,802,536,999,-2,858,966,271,189.5,1238,673
20210520043330,802,536,999,-2,858,966,271,189.5,1238,673
20210520043430,268,749,429,537,1019,1125,862,485,1452,753
20210520043430,268,749,429,537,1019,1125,862,485,1452,753
20210520043530,801,909,999,-2,1232,1285,271,189.5,1611,859.5
20210520043530,801,909,999,-2,1232,1285,271,189.5,1611,859.5
20210520043630,268,1070,430,537,1394,1500,862,458.5,1773,940.5
20210520043630,268,1070,430,537,1394,1500,862,458.5,1773,940.5
20210520043730,800,1281,999,-2,1551,1658,271,189.5,1984,0
20210520043730,800,1281,999,-2,1551,1658,271,189.5,1984,0
20210520043830,214,1443,430,537,1767,1874,809,459,0,53.5
20210520043830,214,1443,430,537,1767,1874,809,459,0,53.5
20210520043930,801,1655,962,-2,1923,1998,269,188.5,217,136
20210520043930,801,1655,962,-2,1923,1998,269,188.5,217,136
20210520044030,214,1818,429,536,-1,106,809,458.5,379,243.5
20210520044030,214,1818,429,536,-1,106,809,458.5,379,243.5
20210520044130,802,1979,964,-2,161,268,270,189,540,324.5
20210520044130,802,1979,964,-2,161,268,270,189,540,324.5
20210520044230,213,54,429,535,323,429,807,457.5,755,431.5
20210520044230,213,54,429,535,323,429,807,457.5,755,431.5
20210520044330,801,216,963,-2,539,646,270,189,919,513.5
20210520044330,801,216,963,-2,539,646,270,189,919,513.5
20210520044430,214,430,430,537,700,807,810,459,1133,620.5
20210520044430,214,430,430,537,700,807,810,459,1133,620.5
20210520044530,748,589,963,-2,911,1018,270,162.5,1292,700
20210520044530,748,589,963,-2,911,1018,270,162.5,1292,700
20210520044630,214,803,430,484,1073,1180,809,458.5,1505,806.5
20210520044630,214,803,430,484,1073,1180,809,458.5,1505,806.5
20210520044730,749,963,965,-2,1286,1394,216,162,1666,887
20210520044730,749,963,965,-2,1286,1394,216,162,1666,887
20210520044830,214,1179,376,484,1449,1556,810,458.5,1881,968
20210520044830,214,1179,376,484,1449,1556,810,458.5,1881,968
20210520044930,748,1337,964,-2,1660,1714,217,162.5,2000,0
20210520044930,748,1337,964,-2,1660,1714,217,162.5,2000,0
20210520045031,266,1602,481,588,1925,1998,861,484.5,162,135
20210520045031,266,1602,481,588,1925,1998,861,484.5,162,135
20210520045130,801,1710,963,-2,1980,-2,216,162,270,189
20210520045130,801,1710,963,-2,1980,-2,216,162,270,189
20210520045231,268,1976,482,589,160,267,861,485,540,324
20210520045231,268,1976,482,589,160,267,861,485,540,324
20210520045330,802,0,963,998,215,322,216,161.5,647,377.5
20210520045330,802,0,963,998,215,322,216,161.5,647,377.5
20210520045431,268,215,483,590,538,645,862,485.5,918,512.5
20210520045431,268,215,483,590,538,645,862,485.5,918,512.5
20210520045530,801,322,909,998,592,699,216,162,1025,539.5
20210520045530,801,322,909,998,592,699,216,162,1025,539.5
20210520045531,648,1296,810,917,1619,1726,54,81,1999,0
20210520045531,648,1296,810,917,1619,1726,54,81,1999,0
20210520045630,214,482,376,429,752,859,755,431.5,1185,646.5
20210520045630,214,482,376,429,752,859,755,431.5,1185,646.5
20210520045731,802,750,999,-2,1072,1180,271,189.5,1452,780
20210520045731,802,750,999,-2,1072,1180,271,189.5,1452,780
20210520045830,215,857,375,429,1126,1233,755,431.5,1559,834
20210520045830,215,857,375,429,1126,1233,755,431.5,1559,834
20210520045931,803,1124,999,-2,1393,1501,271,189.5,1826,967
20210520045931,803,1124,999,-2,1393,1501,271,189.5,1826,967
20210520050030,214,1230,322,429,1499,1606,755,431,1932,993
20210520050030,214,1230,322,429,1499,1606,755,431,1932,993
20210520050031,54,55,216,323,378,431,596,352,757,432.5
20210520050031,54,55,216,323,378,431,596,352,757,432.5
20210520050130,802,1498,964,-2,1768,1875,270,189,53,54
20210520050130,802,1498,964,-2,1768,1875,270,189,53,54
20210520050231,214,1657,428,535,1980,1998,808,458,216,162
20210520050231,214,1657,428,535,1980,1998,808,458,216,162
20210520050330,801,1871,963,-2,-1,106,269,189,379,244
20210520050330,801,1871,963,-2,-1,106,269,189,379,244
20210520050430,214,2000,429,536,215,268,808,458,594,351
20210520050430,214,2000,429,536,215,268,808,458,594,351
20210520050530,748,53,963,-2,376,482,270,162,755,431.5
20210520050530,748,53,963,-2,376,482,270,162,755,431.5
20210520050631,214,268,428,482,538,645,808,458,971,539.5
20210520050631,214,268,428,482,538,645,808,458,971,539.5
20210520050730,747,428,962,-2,751,858,217,162.5,1131,619
20210520050730,747,428,962,-2,751,858,217,162.5,1131,619
20210520050830,214,642,376,483,912,1019,809,458.5,1346,700
20210520050830,214,642,376,483,912,1019,809,458.5,1346,700
20210520050930,747,801,962,-2,1124,1231,216,162,1503,806
20210520050930,747,801,962,-2,1124,1231,216,162,1503,806
20210520051030,214,1016,376,483,1286,1393,809,458.5,1665,886.5
20210520051030,214,1016,376,483,1286,1393,809,458.5,1665,886.5
20210520051130,749,1178,963,-2,1501,1555,216,162,1881,994.5
20210520051130,749,1178,963,-2,1501,1555,216,162,1881,994.5
20210520051230,215,1338,377,483,1661,1768,809,432,2000,0
20210520051230,215,1338,377,483,1661,1768,809,432,2000,0
20210520051330,747,1549,962,-2,1872,1926,216,162,108,108
20210520051330,747,1549,962,-2,1872,1926,216,162,108,108
20210520051430,215,1765,377,484,1999,-2,810,459,270,189
20210520051430,215,1765,377,484,1999,-2,810,459,270,189
20210520051530,748,1923,963,-2,108,162,217,162.5,488,298
20210520051530,748,1923,963,-2,108,162,217,162.5,488,298
20210520051630,161,0,377,484,269,376,810,432,648,378
20210520051630,161,0,377,484,269,376,810,432,648,378
20210520051730,749,162,964,998,431,538,216,162,864,486
20210520051730,749,162,964,998,431,538,216,162,864,486
20210520051830,160,322,376,483,645,752,756,432,1025,566.5
20210520051830,160,322,376,483,645,752,756,432,1025,566.5
20210520051930,748,537,910,998,806,913,216,162,1239,647
20210520051930,748,537,910,998,806,913,216,162,1239,647
20210520052030,160,695,375,482,1018,1125,755,431.5,1398,753
20210520052030,160,695,375,482,1018,1125,755,431.5,1398,753
20210520052130,749,910,910,998,1179,1286,216,162,1613,833.5
20210520052130,749,910,910,998,1179,1286,216,162,1613,833.5
20210520052230,161,1071,377,485,1341,1448,757,432,1773,941
20210520052230,161,1071,377,485,1341,1448,757,432,1773,941
20210520052330,748,1229,910,998,1553,1660,215,135,1932,1000
20210520052330,748,1229,910,998,1553,1660,215,135,1932,1000
20210520052430,214,1443,375,482,1713,1820,755,431.5,0,54
20210520052430,214,1443,375,482,1713,1820,755,431.5,0,54
20210520052531,802,1711,999,-2,1999,-2,323,189,271,189.5
20210520052531,802,1711,999,-2,1999,-2,323,189,271,189.5
20210520052630,214,1819,376,430,-1,51,756,432,377,242.5
20210520052630,214,1819,376,430,-1,51,756,432,377,242.5
20210520052730,748,1978,910,998,162,215,163,135.5,542,324.5
20210520052730,748,1978,910,998,162,215,163,135.5,542,324.5
20210520052831,214,108,429,535,430,537,861,458,810,459
20210520052831,214,108,429,535,430,537,861,458,810,459
20210520052930,749,215,910,963,485,591,161,134.5,917,512.5
20210520052930,749,215,910,963,485,591,161,134.5,917,512.5
20210520053031,214,482,429,536,752,859,809,458.5,1185,646.5
20210520053031,214,482,429,536,752,859,809,458.5,1185,646.5
20210520053130,748,590,856,964,860,967,162,134.5,1293,673.5
20210520053130,748,590,856,964,860,967,162,134.5,1293,673.5
20210520053132,647,1670,862,969,1939,1998,108,107.5,215,161.5
20210520053132,647,1670,862,969,1939,1998,108,107.5,215,161.5
20210520053230,161,749,322,376,1019,1126,702,404.5,1451,779.5
20210520053230,161,749,322,376,1019,1126,702,404.5,1451,779.5
20210520053331,748,1016,963,-2,1340,1393,217,162.5,1720,913.5
20210520053331,748,1016,963,-2,1340,1393,217,162.5,1720,913.5
20210520053430,160,1122,268,375,1392,1499,700,404,1824,939.5
20210520053430,160,1122,268,375,1392,1499,700,404,1824,939.5
20210520053431,0,0,160,267,268,321,539,323.5,647,377.5
20210520053432,53,53,268,375,322,429,647,377.5,755,431.5
20210520053530,749,1392,911,998,1662,1768,215,161.5,0,0
20210520053530,749,1392,911,998,1662,1768,215,161.5,0,0
20210520053630,161,1551,376,483,1874,1927,756,432,107,107.5
20210520053630,161,1551,376,483,1874,1927,756,432,107,107.5
20210520053730,748,1763,910,998,1999,-2,216,162,270,189
20210520053730,748,1763,910,998,1999,-2,216,162,270,189
20210520053830,161,1924,376,482,54,161,755,431.5,487,297.5
20210520053830,161,1924,376,482,54,161,755,431.5,487,297.5
20210520053930,747,0,909,998,268,375,216,162,647,377.5
20210520053930,747,0,909,998,268,375,216,162,647,377.5
20210520054030,161,162,376,483,432,538,756,431.5,864,486
20210520054030,161,162,376,483,432,538,756,431.5,864,486
20210520054130,749,322,911,998,645,752,216,162,1025,566.5
20210520054130,749,322,911,998,645,752,216,162,1025,566.5
20210520054230,161,536,376,483,806,913,756,431.5,1238,673
20210520054230,161,536,376,483,806,913,756,431.5,1238,673
20210520054330,695,697,911,998,1019,1126,216,135.5,1399,753.5
20210520054330,695,697,911,998,1019,1126,216,135.5,1399,753.5
20210520054430,161,910,376,429,1180,1286,755,431.5,1612,860
20210520054430,161,910,376,429,1180,1286,755,431.5,1612,860
20210520054530,694,1070,909,998,1393,1500,163,135.5,1773,940.5
20210520054530,694,1070,909,998,1393,1500,163,135.5,1773,940.5
20210520054630,161,1284,322,430,1554,1661,756,431.5,1987,1000
20210520054630,161,1284,322,430,1554,1661,756,431.5,1987,1000
20210520054730,695,1444,910,998,1767,1874,162,135.5,0,54
20210520054730,695,1444,910,998,1767,1874,162,135.5,0,54
20210520054830,162,1658,323,431,1928,1998,756,432,216,135.5
20210520054830,162,1658,323,431,1928,1998,756,432,216,135.5
20210520054930,695,1817,909,998,-1,52,162,135,378,243
20210520054930,695,1817,909,998,-1,52,162,135,378,243
20210520055030,161,1978,322,429,160,267,756,405,541,324
20210520055030,161,1978,322,429,160,267,756,405,541,324
20210520055130,695,54,911,965,324,431,161,134.5,757,433
20210520055130,695,54,911,965,324,431,161,134.5,757,433
20210520055230,107,215,322,429,538,645,702,405,918,513
20210520055230,107,215,322,429,538,645,702,405,918,513
20210520055330,695,430,910,964,700,807,161,134.5,1133,593.5
20210520055330,695,430,910,964,700,807,161,134.5,1133,593.5
20210520055430,107,589,322,429,912,965,701,404.5,1291,699.5
20210520055430,107,589,322,429,912,965,701,404.5,1291,699.5
20210520055530,696,750,857,964,1073,1180,161,134.5,1453,780.5
20210520055530,696,750,857,964,1073,1180,161,134.5,1453,780.5
20210520055630,107,963,323,431,1233,1340,703,405.5,1666,886.5
20210520055630,107,963,323,431,1233,1340,703,405.5,1666,886.5
20210520055731,747,1228,962,-2,1551,1658,270,162,1932,1000
20210520055731,747,1228,962,-2,1551,1658,270,162,1932,1000
20210520055830,160,1337,322,429,1607,1714,702,405,2000,0
20210520055830,160,1337,322,429,1607,1714,702,405,2000,0
20210520055931,748,1604,963,-2,1926,1998,216,162,161,134.5
20210520055931,748,1604,963,-2,1926,1998,216,162,161,134.5
20210520060031,162,1763,376,483,-1,52,809,431.5,325,216.5
20210520060031,162,1763,376,483,-1,52,809,431.5,325,216.5
20210520060130,694,1870,856,963,-1,106,108,107.5,431,269.5
20210520060130,694,1870,856,963,-1,106,108,107.5,431,269.5
20210520060231,160,0,375,482,323,430,755,431.5,703,405.5
20210520060231,160,0,375,482,323,430,755,431.5,703,405.5
20210520060330,694,109,856,909,379,486,108,108,812,433
20210520060330,694,109,856,909,379,486,108,108,812,433
20210520060331,540,1082,701,808,1405,1459,1000,0,1679,893.5
20210520060331,540,1082,701,808,1405,1459,1000,0,1679,893.5
20210520060430,108,322,270,377,593,700,650,379,1026,567
20210520060430,108,322,270,377,593,700,650,379,1026,567
20210520060531,694,589,909,998,912,965,163,135.5,1292,700
20210520060531,694,589,909,998,912,965,163,135.5,1292,700
20210520060630,108,697,216,323,967,1074,648,378,1400,727
20210520060630,108,697,216,323,967,1074,648,378,1400,727
20210520060632,0,1777,215,322,1999,-2,595,351.5,324,216
20210520060632,0,1777,215,322,1999,-2,595,351.5,324,216
20210520060731,695,963,910,998,1233,1340,162,135,1666,886.5
20210520060731,695,963,910,998,1233,1340,162,135,1666,886.5
20210520060830,108,1124,323,429,1446,1553,702,405,1826,967
20210520060830,108,1124,323,429,1446,1553,702,405,1826,967
20210520060931,695,1337,910,964,1607,1714,161,134.5,2000,0
20210520060931,695,1337,910,964,1607,1714,161,134.5,2000,0
20210520061030,107,1497,322,429,1820,1927,755,405,53,80.5
20210520061030,107,1497,322,429,1820,1927,755,405,53,80.5
20210520061130,694,1710,910,963,1980,-2,162,135,270,162.5
20210520061130,694,1710,910,963,1980,-2,162,135,270,162.5
20210520061230,107,1871,322,429,53,106,701,404.5,432,270
20210520061230,107,1871,322,429,53,106,701,404.5,432,270
20210520061331,695,0,910,964,215,322,162,135,648,378
20210520061331,695,0,910,964,215,322,162,135,648,378
20210520061430,108,107,322,429,430,538,702,405,810,459
20210520061430,108,107,322,429,430,538,702,405,810,459
20210520061530,696,269,858,965,593,699,161,135,972,540.5
20210520061530,696,269,858,965,593,699,161,135,972,540.5
20210520061630,107,483,322,376,753,860,701,404.5,1185,647
20210520061630,107,483,322,376,753,860,701,404.5,1185,647
20210520061730,640,643,856,963,966,1072,161,108,1345,726.5
20210520061730,640,643,856,963,966,1072,161,108,1345,726.5
20210520061830,108,857,323,377,1126,1233,702,405,1559,833.5
20210520061830,108,857,323,377,1126,1233,702,405,1559,833.5
20210520061930,641,1016,856,963,1340,1447,108,108,1720,914
20210520061930,641,1016,856,963,1340,1447,108,108,1720,914
20210520062030,107,1230,269,376,1500,1607,702,405,1933,993.5
20210520062030,107,1230,269,376,1500,1607,702,405,1933,993.5
20210520062130,641,1390,857,964,1714,1767,108,108,0,26.5
20210520062130,641,1390,857,964,1714,1767,108,108,0,26.5
20210520062230,108,1551,270,377,1875,1981,702,405.5,109,108.5
20210520062230,108,1551,270,377,1875,1981,702,405.5,109,108.5
20210520062330,641,1764,856,963,1999,-2,108,108,324,216
20210520062330,641,1764,856,963,1999,-2,108,108,324,216
20210520062430,53,1923,269,376,107,214,648,378,486,297
20210520062430,53,1923,269,376,107,214,648,378,486,297
20210520062530,642,0,804,911,269,376,108,108,702,378.5
20210520062530,642,0,804,911,269,376,108,108,702,378.5
20210520062630,53,162,269,375,485,538,648,378,864,486
20210520062630,53,162,269,375,485,538,648,378,864,486
20210520062730,588,322,804,911,645,751,109,81.5,1024,566
20210520062730,588,322,804,911,645,751,109,81.5,1024,566
20210520062830,54,536,216,323,805,912,648,378,1238,646
20210520062830,54,536,216,323,805,912,648,378,1238,646
20210520062930,588,696,803,910,1019,1125,55,81.5,1398,753
20210520062930,588,696,803,910,1019,1125,55,81.5,1398,753
20210520063030,53,908,215,322,1178,1285,648,378,1611,832.5
20210520063030,53,908,215,322,1178,1285,648,378,1611,832.5
20210520063130,642,1070,803,911,1340,1447,53,80.5,1773,940.5
20210520063130,642,1070,803,911,1340,1447,53,80.5,1773,940.5
20210520063231,107,1336,322,429,1659,1766,702,405,2000,0
20210520063231,107,1336,322,429,1659,1766,702,405,2000,0
20210520063330,641,1443,803,857,1713,1820,54,81,0,54
20210520063330,641,1443,803,857,1713,1820,54,81,0,54
20210520063430,54,1603,216,323,1926,1998,596,352.5,162,134.5
20210520063430,54,1603,216,323,1926,1998,596,352.5,162,134.5
20210520063531,641,1870,856,963,53,160,162,108.5,433,270.5
20210520063531,641,1870,856,963,53,160,162,108.5,433,270.5
20210520063630,55,1976,216,323,160,214,596,352,540,324
